postcode,suburb,lat,lon,Local Government Area,Region,Year,A20,A50,A70,A80,A90,B10,B20,B30,B40,B50,B60,C10,C20,C30,C90,D10,D20,D30,D40,E10,E20,F10,F20,F30,F90,A,B,C,D,E,F,Total
3081,heidelberg west,-37.74944,145.0414,Banyule,Eastern Metropolitan,2011,85,8,5,11,8,20,132,118,191,13,0,8,1,26,0,11,11,2,0,4,10,0,1,0,1,117,474,35,24,14,2,666
3082,mill park,-37.667957,145.060693,Whittlesea,Northern Metropolitan,2011,139,4,20,17,19,10,228,115,599,64,0,17,2,60,0,23,18,6,0,13,31,0,1,0,0,199,1016,79,47,44,1,1386
3083,bundoora,-37.70132,145.071967,Banyule,Northern Metropolitan,2011,36,3,6,1,6,0,38,53,122,10,0,1,3,6,0,1,2,1,0,5,5,0,0,0,0,52,223,10,4,10,0,299
3083,kingsbury,-37.714064,145.035103,Banyule,Northern Metropolitan,2011,4,3,0,0,4,3,19,37,89,5,0,1,0,4,0,2,1,0,0,0,3,0,0,0,0,11,153,5,3,3,0,175
3084,eaglemont,-37.762519,145.068208,Banyule,Eastern Metropolitan,2011,7,0,1,0,0,0,17,34,27,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,8,81,2,1,0,0,92
3084,heidelberg,-37.756341,145.06714499999998,Banyule,Eastern Metropolitan,2011,57,5,9,4,12,5,82,59,192,39,0,2,0,24,0,15,19,3,0,18,439,0,0,0,0,87,377,26,37,457,0,984
3084,rosanna,-37.742893,145.065044,Banyule,Eastern Metropolitan,2011,20,1,1,3,5,4,52,37,95,3,0,1,0,8,0,1,2,0,0,0,4,0,0,0,0,30,191,9,3,4,0,237
3084,viewbank,-37.739262,145.096424,Banyule,Eastern Metropolitan,2011,13,0,6,0,5,1,41,9,33,2,0,0,0,2,0,4,5,1,0,0,3,0,0,1,0,24,86,2,10,3,1,126
3085,macleod,-37.726038,145.068457,Banyule,Northern Metropolitan,2011,24,2,1,0,2,2,49,45,74,7,0,0,0,4,0,5,7,1,0,1,7,0,0,0,0,29,177,4,13,8,0,231
3085,yallambie,-37.727482,145.10230900000002,Banyule,Northern Metropolitan,2011,9,1,3,4,0,0,18,4,49,2,0,0,0,1,0,0,4,0,0,0,6,0,0,0,0,17,73,1,4,6,0,101
3087,watsonia,-37.712531,145.082098,Banyule,Northern Metropolitan,2011,13,6,2,1,2,3,47,50,130,3,0,1,1,5,0,5,7,1,0,2,13,0,0,0,0,24,233,7,13,15,0,292
3087,watsonia north,-37.698352,145.084586,Banyule,Northern Metropolitan,2011,9,2,0,0,3,1,30,12,28,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,14,72,1,1,3,0,91
3088,briar hill,-37.709483,145.120135,Banyule,Eastern Metropolitan,2011,3,0,0,1,1,0,21,14,22,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,5,57,2,1,2,0,67
3088,greensborough,-37.704622,145.103024,Banyule,Eastern Metropolitan,2011,60,9,12,7,10,3,160,108,383,44,0,3,1,15,0,5,21,4,0,8,6,0,0,3,0,98,698,19,30,14,3,862
3089,diamond creek,-37.642629,145.217595,Nillumbik,Northern Victoria,2011,29,2,9,2,9,3,60,28,107,6,0,0,1,8,0,7,9,1,1,1,9,0,0,0,1,51,204,9,18,10,1,293
3090,plenty,-37.671565,145.124024,Nillumbik,Northern Victoria,2011,2,0,3,1,1,1,11,17,34,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,7,64,1,4,0,0,76
3091,yarrambat,-37.639769,145.13266299999998,Nillumbik,Northern Victoria,2011,2,0,0,0,0,2,4,5,6,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,19,1,2,1,1,26
3093,lower plenty,-37.730758,145.08811799999998,Banyule,Eastern Metropolitan,2011,15,1,1,4,4,0,20,21,27,1,0,0,0,3,0,0,12,1,0,0,3,0,0,3,0,25,69,3,13,3,3,116
3094,montmorency,-37.715294,145.12158300000002,Banyule,Eastern Metropolitan,2011,26,2,4,3,3,0,33,45,67,4,0,1,1,3,0,2,10,3,0,3,2,0,1,0,0,38,149,5,15,5,1,213
3095,eltham,-37.71383,145.148537,Banyule,Eastern Metropolitan,2011,53,3,13,4,15,1,111,51,213,25,0,1,1,10,0,3,23,1,0,7,10,0,1,3,1,88,401,12,27,17,5,550
3095,eltham north,-37.69401,145.147506,Banyule,Eastern Metropolitan,2011,3,0,0,1,0,0,11,5,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,25,1,0,1,0,31
3095,research,-37.703602000000004,145.18063600000002,Banyule,Eastern Metropolitan,2011,2,0,1,1,1,0,11,7,13,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,31,1,0,5,0,42
3096,wattle glen,-37.670101,145.190928,Nillumbik,Northern Victoria,2011,1,0,3,1,0,0,8,5,20,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,5,33,1,0,3,0,42
3097,bend of islands,-37.697232,145.284134,Nillumbik,Northern Victoria,2011,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
3097,kangaroo ground,-37.692032,145.215528,Nillumbik,Northern Victoria,2011,1,0,1,0,0,1,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,0,0,0,1,27
3097,watsons creek,-37.67058,145.256526,Nillumbik,Northern Victoria,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,arthurs creek,-37.587697,145.218156,Nillumbik,Northern Victoria,2011,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
3099,cottles bridge,-37.625074,145.216671,Nillumbik,Northern Victoria,2011,3,0,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,10
3099,hurstbridge,-37.640166,145.192477,Nillumbik,Northern Victoria,2011,6,0,3,0,0,5,34,17,31,2,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,9,89,0,1,6,0,105
3099,nutfield,-37.610518,145.173559,Nillumbik,Northern Victoria,2011,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,8
3099,strathewen,-37.53633,145.27345400000002,Nillumbik,Northern Victoria,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3101,kew,-37.797982,145.053727,Boroondara,Southern Metropolitan,2011,35,6,8,8,10,6,99,184,324,30,0,2,0,14,0,5,35,4,0,4,7,0,0,0,0,67,643,16,44,11,0,781
3102,kew east,-37.796246000000004,145.049017,Boroondara,Southern Metropolitan,2011,8,2,0,0,3,1,30,33,75,2,0,0,0,5,0,2,3,1,0,0,1,0,0,0,0,13,141,5,6,1,0,166
3103,balwyn,-37.809701000000004,145.082303,Boroondara,Southern Metropolitan,2011,13,5,7,2,10,1,42,82,129,13,0,2,0,5,0,3,11,2,0,1,2,0,0,0,0,37,267,7,16,3,0,330
3104,balwyn north,-37.792835,145.071727,Boroondara,Southern Metropolitan,2011,20,0,2,5,10,5,67,142,150,4,0,1,0,11,0,1,6,2,0,1,4,0,0,0,0,37,368,12,9,5,0,431
3105,bulleen,-37.768553999999995,145.079543,Manningham,Eastern Metropolitan,2011,27,2,0,2,5,1,24,57,148,11,0,0,0,3,1,0,0,1,0,1,12,0,0,0,0,36,241,4,1,13,0,295
3106,templestowe,-37.768882,145.117873,Manningham,Eastern Metropolitan,2011,35,0,6,0,4,3,30,68,63,8,0,0,0,6,0,3,4,1,0,1,4,0,0,0,0,45,172,6,8,5,0,236
3107,templestowe lower,-37.7563,145.102997,Manningham,Eastern Metropolitan,2011,20,3,3,1,7,1,34,47,97,8,0,3,0,9,0,2,2,2,0,1,7,0,0,0,0,34,187,12,6,8,0,247
3108,doncaster,-37.783031,145.122517,Manningham,Eastern Metropolitan,2011,45,3,6,3,10,2,113,96,529,61,0,1,3,11,0,13,10,5,2,5,15,0,0,0,1,67,801,15,30,20,1,934
3109,doncaster east,-37.811994,145.19474,Manningham,Eastern Metropolitan,2011,54,1,12,1,11,8,92,92,245,28,0,6,2,10,0,5,10,3,0,8,14,1,0,0,0,79,465,18,18,22,1,603
3111,donvale,-38.183899,144.468019,Manningham,Eastern Metropolitan,2011,20,0,9,0,7,2,31,31,67,4,0,0,1,2,0,0,1,6,0,0,3,0,0,0,1,36,135,3,7,3,1,185
3113,north warrandyte,-37.731758,145.221282,Nillumbik,Eastern Metropolitan,2011,2,0,2,1,1,0,5,7,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,17,0,1,2,0,26
3113,warrandyte,-37.736915,145.22314,Nillumbik,Eastern Metropolitan,2011,18,1,1,1,2,0,16,17,43,4,0,0,0,9,0,3,3,1,0,1,1,0,0,4,0,23,80,9,7,2,4,125
3114,park orchards,-37.778442,145.214586,Manningham,Eastern Metropolitan,2011,2,0,3,0,2,1,10,8,10,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,7,29,4,1,0,1,42
3115,wonga park,-37.738665999999995,145.270483,Manningham,Eastern Victoria,2011,4,0,2,0,1,1,4,18,22,1,0,0,0,4,0,1,1,0,0,0,3,0,0,0,0,7,46,4,2,3,0,62
3116,chirnside park,-37.750325,145.326463,Yarra Ranges,Eastern Victoria,2011,31,1,4,4,4,5,70,41,258,23,0,4,3,4,0,4,9,2,0,1,7,0,0,1,0,44,397,11,15,8,1,476
3121,burnley,-37.826869,145.00709799999998,Yarra,Northern Metropolitan,2011,2,1,0,4,0,0,11,25,39,4,1,1,0,3,0,1,8,1,0,0,0,0,0,0,0,7,80,4,10,0,0,101
3121,cremorne,-37.829719,144.990346,Yarra,Northern Metropolitan,2011,9,0,0,2,2,2,28,26,211,9,0,0,0,0,0,2,14,0,0,0,1,0,0,1,0,13,276,0,16,1,1,307
3121,richmond,-37.818587,144.999181,Yarra,Northern Metropolitan,2011,148,26,15,8,22,7,242,259,1216,131,2,101,3,259,0,75,305,6,1,10,22,0,1,3,0,219,1857,363,387,32,4,2862
3122,hawthorn,-37.834855,145.052097,Boroondara,Southern Metropolitan,2011,80,11,7,2,16,5,172,164,524,31,0,8,0,20,0,6,122,4,0,2,1,0,0,0,0,116,896,28,132,3,0,1175
3123,hawthorn east,-37.782253999999995,145.001811,Boroondara,Southern Metropolitan,2011,18,4,4,3,3,1,81,84,225,8,0,0,0,3,0,1,13,1,0,1,2,0,0,1,0,32,399,3,15,3,1,453
3124,camberwell,-37.824818,145.05795700000002,Boroondara,Southern Metropolitan,2011,28,7,5,1,7,3,164,151,288,44,0,1,1,5,0,3,38,4,0,2,3,0,0,0,0,48,650,7,45,5,0,755
3125,burwood,-37.852805,145.15190900000002,Monash,Southern Metropolitan,2011,2,1,1,0,1,0,4,8,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,40,0,0,1,0,46
3126,canterbury,-37.824249,145.073114,Boroondara,Southern Metropolitan,2011,9,2,0,0,1,2,29,62,105,2,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,12,200,0,3,2,1,218
3127,mont albert,-37.821232,145.104996,Boroondara,Eastern Metropolitan,2011,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3127,surrey hills,-37.825077,145.09741200000002,Boroondara,Eastern Metropolitan,2011,6,0,3,1,3,0,38,54,97,13,0,0,0,3,0,1,5,2,0,1,1,0,0,0,0,13,202,3,8,2,0,228
3128,box hill,-37.817454999999995,145.119314,Whitehorse,Eastern Metropolitan,2011,71,13,9,4,14,5,133,92,692,56,0,1,0,22,0,9,50,4,0,5,6,0,1,4,0,111,978,23,63,11,5,1191
3128,box hill south,-37.828744,145.12184299999998,Whitehorse,Eastern Metropolitan,2011,6,2,5,3,2,0,43,45,89,7,0,1,1,0,0,2,1,2,0,0,0,0,0,1,0,18,184,2,5,0,1,210
3129,box hill north,-37.801761,145.126869,Whitehorse,Eastern Metropolitan,2011,25,0,2,2,4,0,41,57,65,5,0,2,2,3,0,1,5,2,0,0,15,0,0,0,0,33,168,7,8,15,0,231
3129,mont albert north,-37.807247,145.11205,Whitehorse,Eastern Metropolitan,2011,1,0,1,0,3,0,21,31,21,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5,73,1,1,1,0,81
3130,blackburn,-37.819373999999996,145.153852,Whitehorse,Eastern Metropolitan,2011,34,7,4,3,8,4,68,89,184,26,0,2,1,5,0,2,20,4,0,1,2,0,1,0,0,56,371,8,26,3,1,465
3130,blackburn north,-37.810403,145.1521,Whitehorse,Eastern Metropolitan,2011,10,4,4,4,1,0,20,33,80,9,0,3,0,1,0,2,2,1,0,0,0,0,0,0,0,23,142,4,5,0,0,174
3130,blackburn south,-37.831666,145.146719,Whitehorse,Eastern Metropolitan,2011,25,2,4,0,4,1,29,37,81,6,0,1,0,1,0,0,5,0,0,0,4,0,0,1,0,35,154,2,5,4,1,201
3131,forest hill,-37.834099,145.166527,Whitehorse,Eastern Metropolitan,2011,25,6,5,2,6,2,39,48,211,50,0,0,0,5,0,3,4,0,0,1,7,0,0,0,0,44,350,5,7,8,0,414
3131,nunawading,-37.820037,145.175726,Whitehorse,Eastern Metropolitan,2011,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3
3132,mitcham,-37.816878,145.193712,Whitehorse,Eastern Metropolitan,2011,41,6,5,5,10,4,91,81,206,19,0,1,1,8,0,7,9,0,1,4,7,0,1,1,1,67,401,10,17,11,3,509
3133,vermont,-37.836234999999995,145.194651,Maroondah,Eastern Metropolitan,2011,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5
3133,vermont south,-37.856646999999995,145.183576,Maroondah,Eastern Metropolitan,2011,7,0,1,2,4,0,26,45,90,10,0,1,0,1,0,4,3,0,0,0,4,0,0,0,0,14,171,2,7,4,0,198
3134,ringwood,-37.81402,145.227362,Maroondah,Eastern Metropolitan,2011,138,9,22,7,21,7,203,75,865,96,0,3,1,32,0,26,143,5,0,30,382,0,1,12,1,197,1246,36,174,412,14,2079
3134,ringwood north,-37.787064,145.2356,Maroondah,Eastern Metropolitan,2011,10,2,2,0,5,3,26,23,47,3,0,1,1,4,0,3,1,1,0,0,3,0,1,0,0,19,102,6,5,3,1,136
3134,warrandyte south,-37.759339000000004,145.233973,Maroondah,Eastern Metropolitan,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
3134,warranwood,-37.774017,145.2483,Maroondah,Eastern Metropolitan,2011,3,0,0,0,3,2,3,13,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,32,0,0,1,0,39
3135,heathmont,-37.830334,145.244356,Maroondah,Eastern Metropolitan,2011,22,3,1,0,4,1,47,46,86,8,0,1,0,2,0,0,10,0,0,2,9,0,0,0,0,30,188,3,10,11,0,242
3135,ringwood east,-37.812999,145.247551,Maroondah,Eastern Metropolitan,2011,31,6,3,1,15,3,63,51,162,3,0,4,2,12,0,3,25,2,0,5,3,0,0,1,1,56,282,18,30,8,2,396
3136,croydon,-37.798728999999994,145.280685,Maroondah,Eastern Metropolitan,2011,88,7,15,10,16,13,194,131,400,62,0,4,1,30,0,18,62,3,0,9,18,0,1,5,0,136,800,35,83,27,6,1087
3136,croydon hills,-37.774437,145.27557,Maroondah,Eastern Metropolitan,2011,3,0,0,1,3,2,22,4,13,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,42,2,0,0,0,51
3136,croydon north,-37.770695,145.294691,Maroondah,Eastern Metropolitan,2011,5,0,3,1,6,1,26,22,46,4,0,3,0,2,0,3,2,2,1,0,1,0,0,0,0,15,99,5,8,1,0,128
3136,croydon south,-37.811966999999996,145.269481,Maroondah,Eastern Metropolitan,2011,6,1,0,2,3,0,18,35,66,1,0,0,1,2,0,1,2,1,0,0,3,0,0,1,0,12,120,3,4,3,1,143
3137,kilsyth,-37.802304,145.312198,Maroondah,Eastern Metropolitan,2011,3,0,2,1,1,0,4,5,16,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,27,0,1,1,0,36
3137,kilsyth south,-37.829539000000004,145.302768,Maroondah,Eastern Metropolitan,2011,2,1,0,1,3,0,18,9,28,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,7,55,0,2,2,0,66
3138,mooroolbark,-37.774337,145.32995400000001,Yarra Ranges,Eastern Victoria,2011,72,4,11,6,15,4,137,92,260,17,0,5,2,14,0,11,45,3,0,12,32,0,2,3,1,108,510,21,59,44,6,748
3139,beenak,-37.795679,145.538569,Yarra Ranges,Northern Victoria,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3139,don valley,-37.756890000000006,145.587606,Yarra Ranges,Northern Victoria,2011,1,0,0,0,2,0,3,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,10,0,2,0,1,16
3139,hoddles creek,-37.828887,145.597894,Yarra Ranges,Northern Victoria,2011,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,7
3139,launching place,-37.780668,145.566625,Yarra Ranges,Northern Victoria,2011,7,0,0,2,1,2,13,8,13,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,10,37,1,1,1,2,52
3139,seville,-37.777196999999994,145.460734,Yarra Ranges,Northern Victoria,2011,6,1,1,0,1,0,23,15,21,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,9,59,1,2,1,0,72
3139,seville east,-37.775456,145.495905,Yarra Ranges,Northern Victoria,2011,1,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,1,0,12
3139,wandin east,-37.815707,145.46036999999998,Yarra Ranges,Northern Victoria,2011,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
3139,wandin north,-37.771838,145.414182,Yarra Ranges,Northern Victoria,2011,2,0,1,1,1,0,25,11,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,46,0,0,1,0,52
3139,woori yallock,-37.780019,145.530363,Yarra Ranges,Northern Victoria,2011,5,0,3,0,1,1,26,10,18,2,0,1,0,1,0,3,1,0,0,0,2,0,0,0,0,9,57,2,4,2,0,74
3139,yellingbo,-37.813485,145.508258,Yarra Ranges,Northern Victoria,2011,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,10
3140,lilydale,-37.755519,145.347707,Yarra Ranges,Eastern Victoria,2011,91,6,6,5,17,4,172,65,292,30,0,8,1,24,0,13,63,4,0,8,19,0,1,8,1,125,563,33,80,27,10,838
3141,south yarra,-37.837883000000005,144.991123,Melbourne,Southern Metropolitan,2011,6,0,0,0,1,0,16,30,55,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,7,101,1,1,1,0,111
3142,toorak,-37.84216,145.017966,Stonnington,Southern Metropolitan,2011,56,0,7,3,2,0,82,113,225,7,0,4,0,13,0,3,63,0,1,4,5,0,0,4,2,68,427,17,67,9,6,594
3143,armadale,-37.85934,145.018505,Stonnington,Southern Metropolitan,2011,25,0,2,3,1,0,39,70,174,15,0,4,0,2,0,3,17,0,0,2,5,0,0,0,0,31,298,6,20,7,0,362
3144,kooyong,-37.840702,145.032101,Stonnington,Southern Metropolitan,2011,5,0,1,1,0,0,12,9,61,3,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,7,85,1,5,0,0,98
3144,malvern,-37.861427,145.02850800000002,Stonnington,Southern Metropolitan,2011,25,5,5,0,5,1,74,103,206,29,0,1,0,6,0,3,30,0,0,0,3,0,0,2,0,40,413,7,33,3,2,498
3145,caulfield east,-37.875412,145.041976,Glen Eira,Southern Metropolitan,2011,14,1,1,1,2,1,41,31,98,5,0,1,0,3,0,4,15,2,0,0,1,0,0,1,0,19,176,4,21,1,1,222
3145,malvern east,-37.878370000000004,145.067892,Glen Eira,Southern Metropolitan,2011,63,9,5,13,10,6,136,174,788,74,0,3,0,10,0,6,34,1,0,3,9,0,0,0,0,100,1178,13,41,12,0,1344
3146,glen iris,-37.854687,145.067215,Boroondara,Southern Metropolitan,2011,12,0,2,0,4,2,65,74,146,3,0,0,1,0,0,6,6,1,0,0,2,0,1,0,0,18,290,1,13,2,1,325
3147,ashburton,-37.863393,145.07942,Boroondara,Southern Metropolitan,2011,22,2,4,5,3,3,49,68,84,7,0,5,0,2,0,1,8,1,0,1,16,0,3,0,0,36,211,7,10,17,3,284
3147,ashwood,-37.864686,145.093061,Boroondara,Southern Metropolitan,2011,12,4,1,2,3,2,34,28,99,8,0,2,0,1,0,3,4,0,0,0,3,0,0,0,0,22,171,3,7,3,0,206
3148,chadstone,-37.886371999999994,145.082527,Monash,Southern Metropolitan,2011,21,2,2,4,7,1,63,81,232,51,0,2,0,4,0,3,8,0,0,1,6,0,0,0,0,36,428,6,11,7,0,488
3149,mount waverley,-37.875273,145.128398,Monash,Eastern Metropolitan,2011,49,17,6,7,9,11,100,210,533,27,0,4,2,12,0,7,12,3,0,3,8,0,1,0,0,88,881,18,22,11,1,1021
3150,glen waverley,-37.877631,145.166222,Monash,Eastern Metropolitan,2011,66,8,14,4,14,10,137,267,656,46,0,1,0,11,0,7,23,4,1,2,20,0,0,2,0,106,1116,12,35,22,2,1293
3150,wheelers hill,-37.909349,145.188659,Monash,Eastern Metropolitan,2011,26,6,2,1,4,2,77,150,191,10,0,1,0,3,0,1,3,0,0,2,2,0,0,0,0,39,430,4,4,4,0,481
3151,burwood east,-37.858352000000004,145.138553,Whitehorse,Eastern Metropolitan,2011,15,4,3,1,6,1,28,43,170,36,0,0,0,3,0,1,3,0,0,0,1,0,0,0,0,29,278,3,4,1,0,315
3152,wantirna,-37.847915,145.228757,Knox,Eastern Metropolitan,2011,40,2,6,3,11,3,67,66,130,44,0,1,0,6,0,6,13,2,0,0,2,0,0,0,0,62,310,7,21,2,0,402
3152,wantirna south,-37.868978999999996,145.23521100000002,Knox,Eastern Metropolitan,2011,89,4,8,9,11,11,133,82,430,83,0,1,0,8,0,9,45,1,0,13,11,0,0,1,0,121,739,9,55,24,1,949
3153,bayswater,-37.84126,145.266725,Knox,Eastern Metropolitan,2011,53,4,6,4,9,3,137,103,333,32,0,4,2,22,0,11,26,0,0,2,12,0,0,4,0,76,608,28,37,14,4,767
3153,bayswater north,-37.8303,145.275095,Knox,Eastern Metropolitan,2011,21,1,7,3,7,5,61,53,163,27,0,4,1,7,0,6,12,0,0,2,4,1,1,1,0,39,309,12,18,6,3,387
3154,the basin,-37.851467,145.30713300000002,Knox,Eastern Metropolitan,2011,12,1,2,1,5,2,34,12,42,0,0,0,3,5,0,2,3,0,0,2,2,0,0,0,0,21,90,8,5,4,0,128
3155,boronia,-37.861504,145.27576200000001,Knox,Eastern Metropolitan,2011,101,6,12,6,15,14,185,140,440,36,0,8,2,21,0,16,55,3,0,6,21,0,1,5,1,140,815,31,74,27,7,1094
3156,ferntree gully,-37.883019,145.295404,Knox,Eastern Metropolitan,2011,95,8,9,9,19,9,197,112,414,26,0,8,5,25,0,12,42,6,0,4,22,0,1,1,0,140,758,38,60,26,2,1024
3156,lysterfield,-37.926533,145.303402,Knox,Eastern Metropolitan,2011,13,2,1,1,5,0,22,31,47,1,0,2,0,3,0,2,2,0,0,0,2,0,0,0,0,22,101,5,4,2,0,134
3156,lysterfield south,-37.927092,145.291015,Knox,Eastern Metropolitan,2011,2,0,0,0,0,0,4,2,10,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,17,5,1,0,0,25
3156,upper ferntree gully,-37.893513,145.310777,Knox,Eastern Metropolitan,2011,14,1,0,1,1,1,45,10,75,3,0,1,0,4,0,4,9,0,0,0,1,0,0,0,0,17,134,5,13,1,0,170
3158,upwey,-37.903672,145.33131,Yarra Ranges,Eastern Victoria,2011,13,2,5,1,5,2,48,16,89,2,0,1,1,7,0,3,11,0,0,0,5,0,1,1,0,26,157,9,14,5,2,213
3159,menzies creek,-37.921323,145.403546,Cardinia,Eastern Victoria,2011,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3159,selby,-37.915182,145.372016,Cardinia,Eastern Victoria,2011,2,0,1,0,1,0,7,4,6,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,4,17,3,0,1,1,26
3160,belgrave,-37.908421999999995,145.355075,Yarra Ranges,Eastern Victoria,2011,12,3,3,0,3,2,52,19,67,5,0,0,1,2,0,2,17,1,0,1,7,0,2,4,0,21,145,3,20,8,6,203
3160,belgrave heights,-37.926012,145.352597,Yarra Ranges,Eastern Victoria,2011,1,0,0,0,3,4,8,2,9,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4,23,0,2,2,0,31
3160,belgrave south,-37.941795,145.356068,Yarra Ranges,Eastern Victoria,2011,3,0,0,0,0,0,8,9,16,0,0,1,0,1,0,1,1,0,0,1,2,0,0,0,0,3,33,2,2,3,0,43
3160,tecoma,-37.906626,145.343987,Yarra Ranges,Eastern Victoria,2011,4,0,1,1,1,0,37,8,25,1,0,1,0,3,0,0,0,1,0,0,4,0,0,0,0,7,71,4,1,4,0,87
3161,caulfield north,-37.901678000000004,145.02357,Glen Eira,Southern Metropolitan,2011,35,4,2,3,2,4,74,95,189,20,0,1,0,12,0,3,19,3,0,1,4,0,0,0,0,46,382,13,25,5,0,471
3162,caulfield,-37.880479,145.026806,Glen Eira,Southern Metropolitan,2011,10,2,2,1,5,0,30,31,60,21,0,2,0,7,0,0,10,3,1,8,2,1,0,0,0,20,142,9,14,10,1,196
3162,caulfield south,-37.886903000000004,145.02197900000002,Glen Eira,Southern Metropolitan,2011,19,1,3,0,3,1,45,55,109,3,0,5,0,12,0,3,4,0,0,0,6,0,0,1,0,26,213,17,7,6,1,270
3163,carnegie,-37.889336,145.058121,Glen Eira,Southern Metropolitan,2011,45,9,6,2,10,5,66,111,241,30,0,0,0,5,0,2,11,1,0,1,11,0,0,0,0,72,453,5,14,12,0,556
3163,glen huntly,-37.889239,145.040629,Glen Eira,Southern Metropolitan,2011,9,4,6,0,4,2,44,36,65,4,0,0,0,4,0,3,8,0,0,1,5,0,0,1,0,23,151,4,11,6,1,196
3163,murrumbeena,-37.89069,145.067589,Glen Eira,Southern Metropolitan,2011,16,1,1,2,2,1,43,69,65,9,0,0,0,1,0,1,7,0,0,1,4,0,0,0,0,22,187,1,8,5,0,223
3165,bentleigh east,-37.927402,145.059412,Glen Eira,Southern Metropolitan,2011,49,7,9,3,16,6,131,95,220,15,0,2,1,21,0,5,16,1,0,3,14,0,0,0,0,84,467,24,22,17,0,614
3166,hughesdale,-37.895763,145.07654499999998,Monash,Southern Metropolitan,2011,14,4,0,1,4,1,28,38,86,3,0,2,0,2,0,0,2,0,0,1,2,0,1,0,1,23,156,4,2,3,2,190
3166,huntingdale,-37.909347,145.103841,Monash,Southern Metropolitan,2011,6,4,0,0,0,0,16,15,35,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,10,70,2,2,0,0,84
